corridor,seller_id,n_orders,avg_delta,std_delta,avg_actual,std_actual,pct_late
RS_SP,d98eec89afa3380e14463da2aabaea72,58,-21.17241379310345,9.6702436171611,8.5,7.041854819452444,0.017241379310344827
RS_SP,dc317f341ab0e22f39acbd9dbf9b4a1f,19,-18.157894736842106,5.727741050698754,11.263157894736842,7.7806176937249925,0.0
RS_SP,e603cf3fec55f8697c9059638d6c8eb5,5,-23.8,2.16794833886788,5.8,0.8366600265340756,0.0
RS_SP,f0837c8d71434931d9e38e7b79234797,10,-23.7,8.8700494800073,9.9,4.458450154232722,0.0
SC_BA,1b4c3a6f53068f0b6944d2d005c9fc89,5,-11.6,13.557285864065861,21.8,13.718600511714014,0.4
SC_DF,7178f9f4dd81dcef02f62acdf8151e01,5,-21.8,7.395944834840239,12.8,4.868264577855234,0.0
SC_DF,a3a38f4affed601eb87a97788c949667,6,-12.833333333333334,9.579491983746669,11.833333333333334,3.3714487489307423,0.0
SC_DF,aaed1309374718fdd995ee4c58c9dfcd,5,-20.6,6.542170893518451,10.8,2.1679483388678804,0.0
SC_ES,a3a38f4affed601eb87a97788c949667,9,-14.11111111111111,7.944250191875323,14.333333333333334,7.499999999999999,0.1111111111111111
SC_GO,eeb6de78f79159600292e314a77cbd18,5,-17.0,14.404860290887934,14.6,4.277849927241488,0.2
SC_MG,04308b1ee57b6625f47df1d56f00eedf,20,-13.85,7.220402379806529,18.7,7.05691150575094,0.0
SC_MG,1a3df491d1c4f1589fc2b934ada68bf2,23,-17.434782608695652,6.7070254005274315,15.565217391304348,5.04368269995899,0.0
SC_MG,1b4c3a6f53068f0b6944d2d005c9fc89,10,-14.8,7.067924416372571,14.2,5.138093031466052,0.0
SC_MG,32b8764b4ef628b53608fc34011fcc13,5,-22.8,14.307340773183533,12.2,5.805170109479997,0.0
SC_MG,57e632711dec9ec14ca7546769483e7e,9,-19.22222222222222,4.8676939555034116,10.777777777777779,4.1466184348749096,0.0
SC_MG,609e1a9a6c2539919b8205cf7c4e6ff0,11,-18.363636363636363,8.003408364849657,8.909090909090908,3.0807319083148226,0.0
SC_MG,669ae81880e08f269a64487cfb287169,18,-15.38888888888889,6.852555460546765,13.944444444444445,4.856435660055782,0.0
SC_MG,7008613ea464bad5cb9b83456e1e6a8f,13,-16.46153846153846,5.724441524658173,13.615384615384615,4.311582492512882,0.0
SC_MG,712e6ed8aa4aa1fa65dab41fed5737e4,12,0.6666666666666666,32.49149072752695,36.833333333333336,33.94067908822239,0.4166666666666667
SC_MG,7178f9f4dd81dcef02f62acdf8151e01,27,-24.185185185185187,6.878265865066669,13.25925925925926,5.095945542160059,0.0
SC_MG,86ccac0b835037332a596a33b6949ee1,18,-18.38888888888889,6.059886320899281,12.61111111111111,4.539226273650466,0.0
SC_MG,8ae520247981aa06bc94abddf5f46d34,7,-20.857142857142858,2.5448360411214073,10.571428571428571,2.935821455580639,0.0
SC_MG,8c16d1f32a54d92897cc437244442e1b,8,-21.125,11.076841994513986,11.25,3.845219666769935,0.0
SC_MG,8cbac7e12637ed9cffa18c7875207478,9,-13.0,8.366600265340756,16.555555555555557,7.633988327065859,0.1111111111111111
SC_MG,972d0f9cf61b499a4812cf0bfa3ad3c4,14,-10.928571428571429,8.213162847286297,17.857142857142858,6.837196263619522,0.14285714285714285
SC_MG,9de4643a8dbde634fe55621059d92273,10,-12.9,3.478505426185217,15.3,4.056544780420347,0.0
SC_MG,a3a38f4affed601eb87a97788c949667,26,-17.807692307692307,12.32564555962642,13.76923076923077,9.462801666769487,0.038461538461538464
SC_MG,aaed1309374718fdd995ee4c58c9dfcd,14,-19.357142857142858,4.533756175065556,11.214285714285714,3.5986871843145036,0.0
SC_MG,aafe36600ce604f205b86b5084d3d767,11,-14.636363636363637,6.297185518511063,12.636363636363637,6.103650174653316,0.0
SC_MG,b8bc237ba3788b23da09c0f1f3a3288c,6,-13.833333333333334,5.036533199202271,13.0,6.196773353931867,0.0
SC_MG,c33847515fa6305ce6feb1e818569f13,15,-14.4,11.764352935882194,12.666666666666666,9.589180410878761,0.06666666666666667
SC_MG,ce248b21cb2adc36282ede306b7660e5,7,-10.571428571428571,7.955231881329059,16.285714285714285,6.183695920571712,0.0
SC_MG,dfa0c4c6229ab200a4a1336b4d7128ff,11,-20.454545454545453,5.905313477938938,9.454545454545455,2.339386088854782,0.0
SC_MG,e21a1e8be4715b0fcfd5385643bc49c4,6,-13.5,2.7386127875258306,16.5,2.428991560298224,0.0
SC_MG,eeb6de78f79159600292e314a77cbd18,6,-17.666666666666668,4.457203906785807,11.5,5.089204259999788,0.0
SC_PR,1a3df491d1c4f1589fc2b934ada68bf2,19,-11.526315789473685,5.531409515491524,13.631578947368421,6.184303844014113,0.05263157894736842
SC_PR,1b4c3a6f53068f0b6944d2d005c9fc89,8,-13.5,4.65985898008574,9.875,4.257346591481601,0.0
SC_PR,57e632711dec9ec14ca7546769483e7e,12,-16.916666666666668,5.5507302276913135,9.833333333333334,2.4432963327637873,0.0
SC_PR,609e1a9a6c2539919b8205cf7c4e6ff0,8,-15.875,9.463274878633264,8.125,2.295181287579947,0.0
SC_PR,669ae81880e08f269a64487cfb287169,12,-15.416666666666666,5.434876152027643,8.916666666666666,2.968266507678524,0.0
SC_PR,7178f9f4dd81dcef02f62acdf8151e01,18,-18.166666666666668,5.883676321724669,13.722222222222221,4.070056446429728,0.0
SC_PR,83deb69e889cf80f82be1dc6d5f2d486,5,-12.8,7.726577508832744,11.2,2.387467277262665,0.0
SC_PR,86ccac0b835037332a596a33b6949ee1,13,-15.76923076923077,4.833112284954113,9.153846153846153,3.601993749905595,0.0
SC_PR,8ae520247981aa06bc94abddf5f46d34,8,-15.375,6.045954964153426,8.5,3.1622776601683795,0.0
SC_PR,8c16d1f32a54d92897cc437244442e1b,10,-17.0,9.333333333333334,9.6,3.565264521898917,0.0
SC_PR,972d0f9cf61b499a4812cf0bfa3ad3c4,6,-14.0,6.663332499583072,15.166666666666666,5.980523945831725,0.0
SC_PR,9de4643a8dbde634fe55621059d92273,8,-8.625,6.254998001598402,15.625,5.629958132298016,0.0
SC_PR,a3a38f4affed601eb87a97788c949667,16,-13.375,10.88653602697693,11.3125,8.730931603595728,0.0625
SC_PR,aaed1309374718fdd995ee4c58c9dfcd,6,-17.833333333333332,6.853223086013373,9.833333333333334,4.535048695071164,0.0
SC_PR,aafe36600ce604f205b86b5084d3d767,13,-13.692307692307692,7.134243891081654,10.0,4.527692569068709,0.0
SC_PR,b8bc237ba3788b23da09c0f1f3a3288c,6,-15.333333333333334,8.01664934163062,9.0,4.0,0.0
SC_PR,c33847515fa6305ce6feb1e818569f13,5,-16.6,6.767569726275452,4.4,1.816590212458495,0.0
SC_PR,dfa0c4c6229ab200a4a1336b4d7128ff,5,-14.6,5.458937625582473,8.6,2.5099800796022262,0.0
SC_PR,ef990a83bbea832f36ebe81376335aa8,5,-13.2,0.8366600265340752,12.6,4.159326868617084,0.0
SC_RJ,04308b1ee57b6625f47df1d56f00eedf,6,-5.666666666666667,22.914333214533357,27.5,19.937402037376884,0.16666666666666666
SC_RJ,1a3df491d1c4f1589fc2b934ada68bf2,26,-10.73076923076923,6.563887216018827,17.5,6.500769185258003,0.038461538461538464
SC_RJ,1b4c3a6f53068f0b6944d2d005c9fc89,11,-6.909090909090909,17.30002627428378,20.181818181818183,17.273205734999983,0.09090909090909091
SC_RJ,1ce3ae5a399804d1a87e706f8a813c3e,8,-14.625,7.558108228915487,16.875,8.526220063511648,0.0
SC_RJ,4917cee8d902e13428c3ec4b1ca6f315,6,-4.0,8.94427190999916,26.166666666666668,9.217736526212207,0.16666666666666666
SC_RJ,609e1a9a6c2539919b8205cf7c4e6ff0,8,-22.75,11.080871549012482,12.125,3.943801646707328,0.0
SC_RJ,669ae81880e08f269a64487cfb287169,23,-12.869565217391305,12.065368727463088,13.869565217391305,9.555124031477405,0.08695652173913043
SC_RJ,7008613ea464bad5cb9b83456e1e6a8f,21,-12.333333333333334,10.061477691340041,16.428571428571427,8.68084920138248,0.14285714285714285
SC_RJ,712e6ed8aa4aa1fa65dab41fed5737e4,14,-9.785714285714286,21.923568531214464,24.642857142857142,21.168216896881194,0.21428571428571427
SC_RJ,7178f9f4dd81dcef02f62acdf8151e01,27,-18.48148148148148,8.054479739538978,16.074074074074073,7.200031655517622,0.0
SC_RJ,86ccac0b835037332a596a33b6949ee1,22,-13.0,10.263202878893768,14.909090909090908,9.821788659278536,0.13636363636363635
SC_RJ,8ae520247981aa06bc94abddf5f46d34,8,-17.25,17.334935823359714,12.625,7.424621202458749,0.0
SC_RJ,8c16d1f32a54d92897cc437244442e1b,12,-13.75,4.371914496377573,10.333333333333334,4.696871944241833,0.0
SC_RJ,8cbac7e12637ed9cffa18c7875207478,10,-8.1,10.887811738106258,19.5,12.057731498457281,0.1
SC_RJ,972d0f9cf61b499a4812cf0bfa3ad3c4,10,-12.8,15.760710643876438,18.5,9.03388682191177,0.1
SC_RJ,9de4643a8dbde634fe55621059d92273,8,-8.375,12.385907891055636,18.625,12.749649855136077,0.125
SC_RJ,a3a38f4affed601eb87a97788c949667,48,-13.8125,8.278802076978723,13.75,7.667283354784354,0.020833333333333332
SC_RJ,aaed1309374718fdd995ee4c58c9dfcd,11,-17.0,9.316651759081692,13.909090909090908,4.482288376589473,0.0
SC_RJ,aafe36600ce604f205b86b5084d3d767,15,-13.466666666666667,14.126301035741129,13.866666666666667,11.02507963474101,0.06666666666666667
SC_RJ,c33847515fa6305ce6feb1e818569f13,17,-18.470588235294116,12.304052417084094,12.0,6.689544080129826,0.058823529411764705
SC_RJ,ccb83a794700270fde70898fe9ff368b,5,-0.8,16.146206984923733,24.8,16.422545478700922,0.4
SC_RJ,ce248b21cb2adc36282ede306b7660e5,8,-6.75,9.70640436589604,18.875,11.544169833420554,0.25
SC_RJ,eeb6de78f79159600292e314a77cbd18,7,-13.857142857142858,9.856107606091623,13.285714285714286,6.047431568147636,0.14285714285714285
SC_RJ,ef990a83bbea832f36ebe81376335aa8,6,-3.0,12.165525060596439,17.0,12.96148139681572,0.3333333333333333
SC_RJ,fa1a9dec3a9940c072684a46728bf1fc,10,-16.9,12.3868209534704,15.9,4.383048152953731,0.0
SC_RS,1a3df491d1c4f1589fc2b934ada68bf2,10,-13.3,3.973523485382827,11.6,3.238655413730965,0.0
SC_RS,1b4c3a6f53068f0b6944d2d005c9fc89,6,-17.0,5.059644256269407,10.166666666666666,3.1885210782848317,0.0
SC_RS,2a6fbeaa7ab9e5d59a35841a8da71ce4,6,-10.166666666666666,5.52871293039046,14.666666666666666,4.589843860815602,0.0
SC_RS,32b8764b4ef628b53608fc34011fcc13,5,-5.6,5.856620185738529,15.0,7.035623639735145,0.2
SC_RS,609e1a9a6c2539919b8205cf7c4e6ff0,10,-10.7,14.322088612427386,15.0,8.755950357709132,0.1
SC_RS,669ae81880e08f269a64487cfb287169,11,-11.454545454545455,7.019453488180349,12.0,5.329165037789691,0.09090909090909091
SC_RS,7008613ea464bad5cb9b83456e1e6a8f,11,-14.727272727272727,11.832927863305082,13.363636363636363,5.352994064497499,0.0
SC_RS,712e6ed8aa4aa1fa65dab41fed5737e4,6,-12.166666666666666,6.242328625334192,17.833333333333332,8.998147957589198,0.0
SC_RS,7178f9f4dd81dcef02f62acdf8151e01,15,-15.8,11.657002800279079,16.8,10.81136967667438,0.13333333333333333
SC_RS,86ccac0b835037332a596a33b6949ee1,12,-12.666666666666666,5.348463387372172,11.333333333333334,5.158106300383951,0.0
SC_RS,8ae520247981aa06bc94abddf5f46d34,6,-15.833333333333334,7.808115436305144,10.333333333333334,7.201851613763412,0.0
SC_RS,8c16d1f32a54d92897cc437244442e1b,13,-14.384615384615385,5.424304280096842,10.846153846153847,4.651991577918606,0.0
SC_RS,8cbac7e12637ed9cffa18c7875207478,6,-9.666666666666666,4.0824829046386295,14.166666666666666,5.671566509057852,0.0
SC_RS,9de4643a8dbde634fe55621059d92273,5,-10.2,2.588435821108957,12.2,2.16794833886788,0.0
SC_RS,a3a38f4affed601eb87a97788c949667,27,-14.62962962962963,7.519963932749781,10.703703703703704,5.275595590254131,0.037037037037037035
SC_RS,aaed1309374718fdd995ee4c58c9dfcd,8,-15.75,5.338539126015656,11.125,5.249149590988185,0.0
SC_RS,aafe36600ce604f205b86b5084d3d767,20,-13.4,7.365638572381037,11.3,4.143479341402776,0.05
SC_RS,b8bc237ba3788b23da09c0f1f3a3288c,8,-12.625,6.75991335531962,13.625,6.5451727031672515,0.125
SC_RS,c33847515fa6305ce6feb1e818569f13,7,-12.428571428571429,6.803360514166091,8.857142857142858,3.023715784073818,0.0
SC_RS,ce248b21cb2adc36282ede306b7660e5,7,-11.428571428571429,1.618347187425374,10.857142857142858,2.410295378065479,0.0
SC_RS,dfa0c4c6229ab200a4a1336b4d7128ff,6,-16.0,10.256705123966467,8.833333333333334,2.6394443859772205,0.0
SC_RS,eeb6de78f79159600292e314a77cbd18,9,-13.333333333333334,4.5,11.88888888888889,4.986091767217197,0.0
SC_SC,04308b1ee57b6625f47df1d56f00eedf,5,-9.4,7.092249290598858,10.2,5.974947698515862,0.0
SC_SC,1a3df491d1c4f1589fc2b934ada68bf2,14,-10.928571428571429,8.315548788164955,9.5,7.84219357067906,0.07142857142857142
SC_SC,1b4c3a6f53068f0b6944d2d005c9fc89,6,-13.166666666666666,5.154286242213045,8.666666666666666,3.3862466931200785,0.0
SC_SC,669ae81880e08f269a64487cfb287169,11,-11.181818181818182,8.256127201275206,10.636363636363637,6.815757144627841,0.09090909090909091
SC_SC,7008613ea464bad5cb9b83456e1e6a8f,10,-13.1,3.1073389830457114,8.4,4.623610902506587,0.0
SC_SC,7178f9f4dd81dcef02f62acdf8151e01,13,-7.076923076923077,10.09506099091315,19.307692307692307,8.711913446392582,0.15384615384615385
SC_SC,8603f0038fe0e52fedd3382d266723de,5,-13.8,4.207136793592526,13.6,2.073644135332772,0.0
SC_SC,86ccac0b835037332a596a33b6949ee1,13,-11.76923076923077,2.8033862307884654,7.846153846153846,3.3626912299068294,0.0
SC_SC,8ae520247981aa06bc94abddf5f46d34,5,-11.4,5.128352561983234,5.4,2.5099800796022267,0.0
SC_SC,8c16d1f32a54d92897cc437244442e1b,10,-12.9,4.0400770069668495,5.8,2.2997584414213783,0.0
SC_SC,8cbac7e12637ed9cffa18c7875207478,5,-8.0,8.774964387392123,9.2,6.340346993658944,0.2
SC_SC,9de4643a8dbde634fe55621059d92273,6,-12.833333333333334,5.269408568963567,7.333333333333333,5.240865068542279,0.0
SC_SC,a3a38f4affed601eb87a97788c949667,11,-7.090909090909091,6.670150604814639,8.454545454545455,6.71362251491155,0.09090909090909091
SC_SC,aaed1309374718fdd995ee4c58c9dfcd,6,-20.5,10.747092630102339,6.5,2.345207879911715,0.0
SC_SC,aafe36600ce604f205b86b5084d3d767,11,-10.363636363636363,4.884111531747147,6.0,2.449489742783178,0.0
SC_SC,c33847515fa6305ce6feb1e818569f13,7,-7.428571428571429,4.894116973712515,4.428571428571429,1.7182493859684491,0.0
SC_SC,dfa0c4c6229ab200a4a1336b4d7128ff,5,-0.2,12.891857895586655,11.2,11.7983049630021,0.2
SC_SC,eeb6de78f79159600292e314a77cbd18,11,-20.272727272727273,6.182085555715144,6.0,3.0,0.0
SC_SP,04308b1ee57b6625f47df1d56f00eedf,30,-12.3,9.188260876304856,16.066666666666666,7.229886884856229,0.13333333333333333
SC_SP,1a3df491d1c4f1589fc2b934ada68bf2,48,-13.479166666666666,6.584926640840292,13.916666666666666,5.756895341382473,0.041666666666666664
SC_SP,1b4c3a6f53068f0b6944d2d005c9fc89,42,-12.880952380952381,5.473672601989881,12.261904761904763,5.729936465018397,0.0
SC_SP,1ce3ae5a399804d1a87e706f8a813c3e,16,-19.9375,9.398359785976842,10.75,6.027713773341708,0.0
SC_SP,2a6fbeaa7ab9e5d59a35841a8da71ce4,10,-15.9,5.801340841181076,11.6,5.232377832092956,0.0
SC_SP,2be17df1c49978426251562096c3cc09,7,-16.571428571428573,5.740416444159862,11.142857142857142,2.2677868380553634,0.0
SC_SP,32b8764b4ef628b53608fc34011fcc13,13,-15.692307692307692,7.040177736684107,9.384615384615385,3.7313639494261244,0.0
SC_SP,4917cee8d902e13428c3ec4b1ca6f315,15,-11.133333333333333,5.083118652765764,14.933333333333334,5.981718179666473,0.0
SC_SP,54c04bdb5ec46762f8f08c7e8f86ed4a,6,-16.5,6.348228099241551,8.0,4.381780460041329,0.0
SC_SP,57e632711dec9ec14ca7546769483e7e,25,-15.76,6.647555941848101,10.92,5.6783213481920285,0.0
SC_SP,609e1a9a6c2539919b8205cf7c4e6ff0,40,-18.125,7.43928415359628,9.4,3.9013475646900297,0.0
SC_SP,669ae81880e08f269a64487cfb287169,67,-13.970149253731343,8.247993602218317,10.850746268656716,7.408540794743066,0.04477611940298507
SC_SP,7008613ea464bad5cb9b83456e1e6a8f,50,-14.1,9.348687564769369,14.2,7.653197277702215,0.06
SC_SP,712e6ed8aa4aa1fa65dab41fed5737e4,18,-10.055555555555555,17.260877975836916,21.833333333333332,18.411153908304993,0.2222222222222222
SC_SP,7178f9f4dd81dcef02f62acdf8151e01,76,-19.513157894736842,6.892495283137317,13.763157894736842,6.738681218265449,0.02631578947368421
SC_SP,7f152321c60a266edc53af1925ef96c1,7,-15.857142857142858,4.947341758580103,9.857142857142858,2.3401261667248794,0.0
SC_SP,83deb69e889cf80f82be1dc6d5f2d486,16,-11.75,4.73990154609425,13.8125,3.3109666262286606,0.0
SC_SP,86ccac0b835037332a596a33b6949ee1,71,-14.112676056338028,6.417719434224162,11.746478873239436,6.253498015075026,0.014084507042253521
SC_SP,888faa8bfb0b159c37de6d898b961c31,9,-13.88888888888889,5.325515102890153,6.888888888888889,2.204792759220492,0.0
SC_SP,8ae520247981aa06bc94abddf5f46d34,22,-16.181818181818183,8.015677279624116,11.363636363636363,6.986691120541455,0.0
SC_SP,8c16d1f32a54d92897cc437244442e1b,41,-15.634146341463415,7.624815071727889,10.365853658536585,5.271413935373391,0.0
SC_SP,8cbac7e12637ed9cffa18c7875207478,25,-17.2,9.433981132056605,10.48,3.203123475609394,0.0
SC_SP,8ed8ea9a57c862f2c18c2fe41f601d56,9,-16.22222222222222,3.80058475033046,7.444444444444445,1.5898986690282426,0.0
SC_SP,972d0f9cf61b499a4812cf0bfa3ad3c4,33,-9.0,9.086390922693125,17.96969696969697,8.942471863545506,0.12121212121212122
SC_SP,9bcdfa7b615b3abb9461d9e3ad9886ae,5,-13.4,4.449719092257398,9.6,4.219004621945797,0.0
SC_SP,9de4643a8dbde634fe55621059d92273,26,-11.923076923076923,4.603677459797347,13.115384615384615,3.8191823530899707,0.0
SC_SP,a3a38f4affed601eb87a97788c949667,86,-15.813953488372093,8.306640331554702,10.267441860465116,4.407011575432017,0.023255813953488372
SC_SP,a478c7961d6a992065b24e63b366f90b,5,-15.4,1.816590212458495,10.0,2.8284271247461903,0.0
SC_SP,aaed1309374718fdd995ee4c58c9dfcd,36,-15.5,8.913873616848225,11.63888888888889,6.924708463291961,0.08333333333333333
SC_SP,aafe36600ce604f205b86b5084d3d767,41,-13.902439024390244,7.780761139017121,11.682926829268293,6.072227862943897,0.024390243902439025
SC_SP,ad97a199236354e53fcd91a5a913e9a2,5,-11.8,11.454256850621082,14.8,7.328028384224504,0.2
SC_SP,b8bc237ba3788b23da09c0f1f3a3288c,18,-15.11111111111111,4.861479911313485,11.0,4.20084025208403,0.0
SC_SP,baa49d93c8c8841e27400a300f5d74b2,5,-9.6,7.469939758793239,13.2,8.5848704125339,0.0
SC_SP,c33847515fa6305ce6feb1e818569f13,52,-16.46153846153846,8.603377217553076,8.192307692307692,2.8699829987776937,0.038461538461538464
SC_SP,c731d18cea9bf687ffee82a241c25b11,8,-17.375,5.50162313711664,7.125,2.4748737341529163,0.0
SC_SP,ce248b21cb2adc36282ede306b7660e5,30,-12.866666666666667,9.601484559542156,13.366666666666667,8.143045830787079,0.03333333333333333
SC_SP,d25aa0aaacb370e912f8cf6efeba38b3,7,-15.714285714285714,11.071198154284321,8.428571428571429,3.9096949095440023,0.14285714285714285
SC_SP,df0f42bc4c2142eacf0eaf2cffd0cfbb,7,-10.857142857142858,5.1455019654248,13.428571428571429,5.1269595556932455,0.0
SC_SP,dfa0c4c6229ab200a4a1336b4d7128ff,34,-14.617647058823529,6.228063106092933,8.058823529411764,3.1328288743232093,0.0
SC_SP,eeb6de78f79159600292e314a77cbd18,24,-17.75,8.07168965663593,9.25,2.9818290272626435,0.0
SC_SP,ef990a83bbea832f36ebe81376335aa8,17,-8.705882352941176,9.046855157196566,16.470588235294116,7.890798811422893,0.23529411764705882
SC_SP,f5f46307a4d15880ca14fab4ad9dfc9b,7,-9.857142857142858,8.571825387640049,14.428571428571429,9.289010404005062,0.14285714285714285
SC_SP,fa1a9dec3a9940c072684a46728bf1fc,23,-15.130434782608695,9.817907330374743,15.26086956521739,5.593969084521032,0.0
SP_AL,1025f0e2d44d7041d6cf58b6550e0bfa,6,-12.5,7.867655305108378,23.333333333333332,8.57126983980009,0.0
SP_AL,1f50f920176fa81dab994f9023523100,6,-10.5,8.96102672688794,24.666666666666668,8.04155872120988,0.16666666666666666
SP_AL,4869f7a5dfa277a7dca6462dcf3b52b2,6,-5.666666666666667,11.500724614852174,26.166666666666668,10.628577828979127,0.5
SP_AL,4a3ca9315b744ce9f8e9374361493884,5,-6.8,15.833508770957875,26.2,14.906374475371265,0.4
SP_AL,6560211a19b47992c3666cc44a7e94c0,6,-6.5,15.488705562441298,24.333333333333332,15.383974345619102,0.3333333333333333
SP_AL,7e93a43ef30c4f03f38b393420bc753a,7,-5.285714285714286,8.92028186614238,24.142857142857142,10.976164652381563,0.2857142857142857
SP_AL,8b321bb669392f5163d04c59e235e066,6,-10.666666666666666,11.724617975297388,20.833333333333332,9.96828303504002,0.16666666666666666
SP_AL,cc419e0650a3c5ba77189a1882b7556a,13,-5.153846153846154,11.47349230361121,28.23076923076923,10.568458151135752,0.38461538461538464
SP_AL,fa1c13f2614d7b5c4749cbc52fecda94,7,-7.857142857142857,14.735767952260145,22.428571428571427,14.466710555123242,0.14285714285714285
SP_BA,004c9cd9d87a3c30c522c48c4fc07416,7,-6.714285714285714,8.499299691038976,22.428571428571427,6.051367417290709,0.2857142857142857
SP_BA,08633c14ef2db992c11f840f04fad4cd,8,-12.875,6.998724373565718,14.0,6.782329983125267,0.125
SP_BA,0db783cfcd3b73998abc6e10e59a102f,6,-21.0,4.381780460041329,13.0,5.176871642217914,0.0
SP_BA,1025f0e2d44d7041d6cf58b6550e0bfa,24,-8.875,11.089801425281426,19.666666666666668,9.448564034753671,0.125
SP_BA,11bfa66332777660bd0640ee84d47006,6,-4.5,12.11197754291181,27.166666666666668,9.968283035040018,0.3333333333333333
SP_BA,1336efc61c316ddf92c899eb817f7cae,6,-8.666666666666666,11.272385136547928,21.5,11.844830095868831,0.16666666666666666
SP_BA,16090f2ca825584b5a147ab24aa30c86,14,-3.142857142857143,16.974447505938688,23.857142857142858,17.217420260874174,0.2857142857142857
SP_BA,17a053fcb14bd219540cbde0df490be0,5,-13.8,5.215361924162119,15.2,4.658325879540846,0.0
SP_BA,17e34d8224d27a541263c4c64b11a56b,14,-11.214285714285714,12.49725244529047,19.5,9.46044396421225,0.14285714285714285
SP_BA,1900267e848ceeba8fa32d80c1a5f5a8,6,-10.166666666666666,8.40039681602403,20.0,9.674709297958259,0.16666666666666666
SP_BA,1c129092bf23f28a5930387c980c0dfc,6,-13.333333333333334,6.282250127674532,14.833333333333334,7.859177225808479,0.0
SP_BA,1da3aeb70d7989d1e6d9b0e887f97c23,7,-15.142857142857142,3.4364987719368982,11.428571428571429,2.4397501823713332,0.0
SP_BA,1f50f920176fa81dab994f9023523100,53,-8.943396226415095,9.95647275807518,21.867924528301888,8.566566801433655,0.1320754716981132
SP_BA,2138ccb85b11a4ec1e37afbd1c8eda1f,17,-16.41176470588235,14.013648808971077,16.823529411764707,8.952899628874764,0.058823529411764705
SP_BA,218d46b86c1881d022bce9c68a7d4b15,10,-7.9,20.754919095642524,22.8,21.107134128325217,0.2
SP_BA,289cdb325fb7e7f891c38608bf9e0962,5,-11.6,6.2289646009589745,9.4,2.701851217221259,0.0
SP_BA,2e1c9f22be269ef4643f826c9e650a52,7,-10.142857142857142,8.254868693253524,17.285714285714285,5.3452248382484875,0.14285714285714285
SP_BA,2e90cb1677d35cfe24eef47d441b7c87,8,-6.5,9.710083124552245,19.375,9.898592973607052,0.25
SP_BA,34056b8b55c1775a22af2331670a799c,6,-10.833333333333334,8.931218655181759,18.833333333333332,13.257702163899546,0.16666666666666666
SP_BA,37515688008a7a40ac93e3b2e4ab203f,7,-9.714285714285714,8.479667558622914,20.714285714285715,6.210590034081188,0.14285714285714285
SP_BA,37be5a7c751166fbc5f8ccba4119e043,13,-15.615384615384615,8.026398751811234,16.384615384615383,5.993586315644159,0.07692307692307693
SP_BA,391fc6631aebcf3004804e51b40bcf1e,9,-10.88888888888889,14.012890890573262,21.88888888888889,14.27799394561824,0.1111111111111111
SP_BA,3be634553519fb6536a03e1358e9fdc7,6,-8.666666666666666,8.687155268939692,18.166666666666668,6.911343333004567,0.16666666666666666
SP_BA,3d871de0142ce09b7081e2b9d1733cb1,32,-11.09375,8.07768481283368,22.15625,10.10624008767244,0.09375
SP_BA,3df020b72d3d44b3af9d110fa3940b65,5,-12.8,2.9495762407505253,17.2,3.5637059362410923,0.0
SP_BA,3fd1e727ba94cfe122d165e176ce7967,5,-5.2,14.956603892595403,24.8,11.7983049630021,0.4
SP_BA,4371b634e0efc0e22b09b52907d9d469,6,-4.666666666666667,7.8655366420014,23.166666666666668,8.818541073594128,0.5
SP_BA,440dd6ab244315c632130ecfb63827b1,5,-7.6,11.458621208504974,22.0,8.154753215150045,0.2
SP_BA,4830e40640734fc1c52cd21127c341d4,5,-6.8,8.64291617453276,21.2,5.674504383644443,0.2
SP_BA,48436dade18ac8b2bce089ec2a041202,8,-8.375,8.314144574157945,18.5,8.652002245558126,0.125
SP_BA,4869f7a5dfa277a7dca6462dcf3b52b2,27,-9.333333333333334,9.265319953792954,22.11111111111111,8.545504141104901,0.1111111111111111
SP_BA,4a3ca9315b744ce9f8e9374361493884,40,-8.95,10.556198810809377,20.5,8.536497810682954,0.125
SP_BA,4d6d651bd7684af3fffabd5f08d12e5a,8,-9.25,6.798108980759702,19.375,5.0124844139408555,0.125
SP_BA,4e922959ae960d389249c378d1c939f5,17,-17.647058823529413,10.43995436095501,18.352941176470587,9.205576954152496,0.058823529411764705
SP_BA,53e4c6e0f4312d4d2107a8c9cddf45cd,5,-12.4,8.384509526501834,23.0,7.000000000000001,0.0
SP_BA,54a1852d1b8f10312c55e906355666ee,7,-14.285714285714286,8.59678788296896,15.714285714285714,5.0896720822428145,0.0
SP_BA,562fc2f2c2863ab7e79a9e4388a58a14,17,-12.588235294117647,7.714100915931582,14.882352941176471,8.214943342327265,0.058823529411764705
SP_BA,59fb871bf6f4522a87ba567b42dafecf,10,-14.5,12.420860589257806,19.0,9.345230512584124,0.2
SP_BA,5c243662ce92d84573bfaff24c3e3700,6,-16.0,10.019980039900279,18.666666666666668,10.782702196883054,0.0
SP_BA,5d0363b33554b373851fc1622e4d5f3c,6,-6.666666666666667,14.179797835888447,27.166666666666668,12.22156563892968,0.16666666666666666
SP_BA,5dceca129747e92ff8ef7a997dc4f8ca,12,-8.0,18.4341580176091,20.666666666666668,18.267374460960983,0.16666666666666666
SP_BA,6560211a19b47992c3666cc44a7e94c0,82,-12.012195121951219,9.35116537589745,16.695121951219512,9.579671151331882,0.0975609756097561
